11:02:03.412 INFO  [restartedMain] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
11:02:04.095 WARN  [restartedMain] org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): mes.domain.entity.approval.TB_AA009_PK
11:02:04.096 WARN  [restartedMain] org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): mes.domain.entity.approval.TB_AA009_PK
11:02:05.634 INFO  [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
11:02:05.642 INFO  [restartedMain] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
11:02:12.761 INFO  [restartedMain] o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
11:02:13.002 INFO  [restartedMain] o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@9c97daf, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@25af3c6a, org.springframework.security.web.context.SecurityContextPersistenceFilter@52494d9e, org.springframework.security.web.header.HeaderWriterFilter@1de37e38, org.springframework.security.web.csrf.CsrfFilter@45852376, org.springframework.security.web.authentication.logout.LogoutFilter@6d1fda3, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@5c73ffc7, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1ebe1b9f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4c73b5dc, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@650dd1d1, org.springframework.security.web.session.SessionManagementFilter@22f3e4f5, org.springframework.security.web.access.ExceptionTranslationFilter@4e363782, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@90ceabc]
11:02:13.014 INFO  [restartedMain] o.s.s.web.DefaultSecurityFilterChain - Will secure Or [Ant [pattern='/resource/**'], Ant [pattern='/img/**'], Ant [pattern='/images/**'], Ant [pattern='/js/**'], Ant [pattern='/css/**'], Ant [pattern='/assets_mobile/css/**'], Ant [pattern='/font/**'], Ant [pattern='/robots.txt'], Ant [pattern='/favicon.ico'], Ant [pattern='/intro'], Ant [pattern='/error'], Ant [pattern='/alive'], Ant [pattern='/api/das_device']] with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2fdac32, org.springframework.security.web.header.HeaderWriterFilter@f4734a6, org.springframework.security.web.csrf.CsrfFilter@60108360, org.springframework.security.web.authentication.logout.LogoutFilter@7c40a539, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@644bc64e, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@45a5235e, org.springframework.security.web.access.ExceptionTranslationFilter@5f8febd9, org.springframework.security.web.access.intercept.AuthorizationFilter@486d3c60]
11:02:13.727 INFO  [restartedMain] o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
11:02:13.794 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-127.0.0.1-8030"]
11:02:13.838 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8030 (http) with context path ''
11:02:13.849 INFO  [restartedMain] o.s.s.a.ScheduledAnnotationBeanPostProcessor - No TaskScheduler/ScheduledExecutorService bean found for scheduled processing
11:02:13.863 INFO  [restartedMain] mes.MesApplication - Started MesApplication in 15.961 seconds (JVM running for 17.186)
11:02:13.907 INFO  [http-nio-127.0.0.1-8030-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
11:02:13.907 INFO  [http-nio-127.0.0.1-8030-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
11:02:13.910 INFO  [http-nio-127.0.0.1-8030-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 3 ms
11:02:35.267 INFO  [http-nio-127.0.0.1-8030-exec-2] m.a.P.PaymentDetailController - 결재 내역 read 들어온 데이터:startDate2025-05-01, endDate2025-05-31, spjangcd ZZ, SearchPayment all ,searchUserNm  
11:02:37.239 INFO  [http-nio-127.0.0.1-8030-exec-1] m.a.P.service.PaymentDetailService - ✅ 취소 가능: 뒤에 승인 없음
11:05:00.015 INFO  [pool-1-thread-1] m.app.Scheduler.ScheduledTaskRunner - [스케줄러 시작] 계좌수집 작업 시작 - Thread: pool-1-thread-1
